program,input,iteration,is_regression,regression_type,exec_key,path_score,resource_score,archetype_score,bounds_score,weighted_score,max_signal,combined_score,detected
openssl,144,0,True,duration_increase,openssl_144_0_True,0.0,0.6,0.0,1.0,0.4,1.0,0.7,True
openssl,145,0,True,duration_increase,openssl_145_0_True,0.0,0.6,0.6,0.9,0.525,0.9,0.63,False
openssl,146,0,True,archetype_shift,openssl_146_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
openssl,147,0,True,new_function,openssl_147_0_True,1.0,0.3,0.0,0.9,0.55,1.0,0.7,True
openssl,148,0,True,path_elongation,openssl_148_0_True,0.9,1.0,0.0,1.0,0.725,1.0,0.725,True
openssl,149,0,True,path_elongation,openssl_149_0_True,0.8,0.0,0.5,1.0,0.575,1.0,0.7,True
openssl,150,0,True,path_elongation,openssl_150_0_True,1.0,0.0,0.0,1.0,0.5,1.0,0.7,True
openssl,151,0,True,archetype_shift,openssl_151_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
openssl,152,0,True,archetype_shift,openssl_152_0_True,0.0,0.3,1.0,0.9,0.55,1.0,0.7,True
openssl,153,0,True,duration_increase,openssl_153_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,154,0,True,duration_increase,openssl_154_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,155,0,True,archetype_shift,openssl_155_0_True,0.0,0.8,1.0,0.9,0.675,1.0,0.7,True
openssl,156,0,True,new_function,openssl_156_0_True,1.0,0.6,0.0,0.5,0.525,1.0,0.7,True
openssl,157,0,True,archetype_shift,openssl_157_0_True,0.0,0.0,0.7,0.9,0.4,0.9,0.63,False
openssl,158,0,True,resource_spike,openssl_158_0_True,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
openssl,159,0,True,path_elongation,openssl_159_0_True,0.8,0.8,0.0,1.0,0.65,1.0,0.7,True
openssl,160,0,True,new_function,openssl_160_0_True,1.0,0.0,0.5,0.9,0.6,1.0,0.7,True
openssl,161,0,True,path_elongation,openssl_161_0_True,1.0,0.3,0.0,1.0,0.575,1.0,0.7,True
openssl,162,0,True,duration_increase,openssl_162_0_True,0.0,0.6,0.0,1.0,0.4,1.0,0.7,True
openssl,163,0,True,archetype_shift,openssl_163_0_True,0.0,0.3,0.5,0.9,0.42500000000000004,0.9,0.63,False
openssl,164,0,True,archetype_shift,openssl_164_0_True,0.0,0.0,0.7,0.9,0.4,0.9,0.63,False
openssl,165,0,True,archetype_shift,openssl_165_0_True,0.0,0.6,1.0,0.9,0.625,1.0,0.7,True
openssl,166,0,True,resource_spike,openssl_166_0_True,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
openssl,167,0,True,duration_increase,openssl_167_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,168,0,True,path_elongation,openssl_168_0_True,0.9,0.0,0.5,1.0,0.6,1.0,0.7,True
openssl,169,0,True,resource_spike,openssl_169_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,170,0,True,path_elongation,openssl_170_0_True,1.0,0.6,0.5,1.0,0.775,1.0,0.775,True
openssl,171,0,True,duration_increase,openssl_171_0_True,0.0,0.0,0.5,1.0,0.375,1.0,0.7,True
openssl,172,0,True,resource_spike,openssl_172_0_True,0.0,1.0,0.6,0.9,0.625,1.0,0.7,True
openssl,173,0,True,archetype_shift,openssl_173_0_True,0.0,0.3,1.0,0.9,0.55,1.0,0.7,True
openssl,174,0,True,path_elongation,openssl_174_0_True,1.0,0.0,0.0,1.0,0.5,1.0,0.7,True
openssl,175,0,True,resource_spike,openssl_175_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,176,0,True,resource_spike,openssl_176_0_True,0.0,1.0,0.0,0.5,0.375,1.0,0.7,True
openssl,177,0,True,path_elongation,openssl_177_0_True,0.8,0.0,0.0,1.0,0.45,1.0,0.7,True
openssl,178,0,True,duration_increase,openssl_178_0_True,0.0,0.3,0.6,1.0,0.475,1.0,0.7,True
openssl,179,0,True,new_function,openssl_179_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
openssl,180,0,True,duration_increase,openssl_180_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,181,0,True,duration_increase,openssl_181_0_True,0.0,0.0,0.5,1.0,0.375,1.0,0.7,True
openssl,182,0,True,duration_increase,openssl_182_0_True,0.0,0.0,0.5,1.0,0.375,1.0,0.7,True
openssl,183,0,True,archetype_shift,openssl_183_0_True,0.0,0.6,1.0,0.9,0.625,1.0,0.7,True
openssl,184,0,True,duration_increase,openssl_184_0_True,0.0,0.6,0.0,1.0,0.4,1.0,0.7,True
openssl,185,0,True,path_elongation,openssl_185_0_True,0.8,0.0,0.0,1.0,0.45,1.0,0.7,True
openssl,186,0,True,duration_increase,openssl_186_0_True,0.0,0.3,0.7,1.0,0.5,1.0,0.7,True
openssl,187,0,True,new_function,openssl_187_0_True,1.0,0.3,0.0,0.9,0.55,1.0,0.7,True
openssl,188,0,True,new_function,openssl_188_0_True,1.0,0.3,0.0,0.9,0.55,1.0,0.7,True
openssl,189,0,True,path_elongation,openssl_189_0_True,1.0,0.6,0.0,1.0,0.65,1.0,0.7,True
openssl,190,0,True,archetype_shift,openssl_190_0_True,0.0,0.8,1.0,0.5,0.575,1.0,0.7,True
openssl,191,0,True,new_function,openssl_191_0_True,1.0,0.0,0.0,0.5,0.375,1.0,0.7,True
openssl,192,0,True,archetype_shift,openssl_192_0_True,0.0,0.3,1.0,0.9,0.55,1.0,0.7,True
openssl,193,0,True,duration_increase,openssl_193_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,194,0,True,new_function,openssl_194_0_True,1.0,0.3,0.6,0.0,0.475,1.0,0.7,True
openssl,195,0,True,path_elongation,openssl_195_0_True,0.8,0.3,0.6,1.0,0.675,1.0,0.7,True
openssl,196,0,True,duration_increase,openssl_196_0_True,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
openssl,197,0,True,resource_spike,openssl_197_0_True,0.0,1.0,0.0,0.5,0.375,1.0,0.7,True
openssl,198,0,True,resource_spike,openssl_198_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,199,0,True,path_elongation,openssl_199_0_True,0.8,0.3,0.5,1.0,0.65,1.0,0.7,True
openssl,200,0,True,new_function,openssl_200_0_True,1.0,0.6,0.5,0.9,0.75,1.0,0.75,True
openssl,201,0,True,duration_increase,openssl_201_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,202,0,True,duration_increase,openssl_202_0_True,0.0,0.3,0.6,1.0,0.475,1.0,0.7,True
openssl,203,0,True,path_elongation,openssl_203_0_True,1.0,0.6,0.0,1.0,0.65,1.0,0.7,True
openssl,204,0,True,resource_spike,openssl_204_0_True,0.0,1.0,0.6,0.9,0.625,1.0,0.7,True
openssl,205,0,True,duration_increase,openssl_205_0_True,0.0,0.6,0.5,0.9,0.5,0.9,0.63,False
openssl,206,0,True,path_elongation,openssl_206_0_True,0.8,0.3,0.7,1.0,0.7,1.0,0.7,True
openssl,207,0,True,archetype_shift,openssl_207_0_True,0.0,0.3,0.0,0.0,0.075,0.3,0.21,False
openssl,208,0,True,archetype_shift,openssl_208_0_True,0.0,0.0,1.0,0.0,0.25,1.0,0.7,True
openssl,209,0,True,path_elongation,openssl_209_0_True,0.8,0.3,0.0,1.0,0.525,1.0,0.7,True
openssl,210,0,True,new_function,openssl_210_0_True,1.0,0.0,0.0,0.7,0.425,1.0,0.7,True
openssl,211,0,True,archetype_shift,openssl_211_0_True,0.0,0.0,0.7,0.9,0.4,0.9,0.63,False
openssl,212,0,True,path_elongation,openssl_212_0_True,1.0,0.9,0.0,1.0,0.725,1.0,0.725,True
openssl,213,0,True,path_elongation,openssl_213_0_True,0.8,0.0,0.0,1.0,0.45,1.0,0.7,True
openssl,214,0,True,new_function,openssl_214_0_True,1.0,0.0,0.5,0.9,0.6,1.0,0.7,True
openssl,215,0,True,resource_spike,openssl_215_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,216,0,True,duration_increase,openssl_216_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,217,0,True,path_elongation,openssl_217_0_True,1.0,0.3,0.0,1.0,0.575,1.0,0.7,True
openssl,218,0,True,duration_increase,openssl_218_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,219,0,True,archetype_shift,openssl_219_0_True,0.0,0.6,0.0,0.7,0.32499999999999996,0.7,0.48999999999999994,False
openssl,220,0,True,archetype_shift,openssl_220_0_True,0.0,0.3,0.7,0.0,0.25,0.7,0.48999999999999994,False
openssl,221,0,True,archetype_shift,openssl_221_0_True,0.0,0.0,0.5,0.9,0.35,0.9,0.63,False
openssl,222,0,True,path_elongation,openssl_222_0_True,1.0,0.3,0.0,1.0,0.575,1.0,0.7,True
openssl,223,0,True,archetype_shift,openssl_223_0_True,0.0,0.0,0.5,0.9,0.35,0.9,0.63,False
openssl,224,0,True,path_elongation,openssl_224_0_True,0.8,0.6,0.0,1.0,0.6,1.0,0.7,True
openssl,225,0,True,path_elongation,openssl_225_0_True,1.0,0.3,0.5,1.0,0.7,1.0,0.7,True
openssl,226,0,True,path_elongation,openssl_226_0_True,0.8,0.6,0.5,1.0,0.725,1.0,0.725,True
openssl,227,0,True,resource_spike,openssl_227_0_True,0.0,1.0,0.0,0.5,0.375,1.0,0.7,True
openssl,228,0,True,path_elongation,openssl_228_0_True,0.8,0.3,0.0,1.0,0.525,1.0,0.7,True
openssl,229,0,True,duration_increase,openssl_229_0_True,0.0,0.3,0.6,1.0,0.475,1.0,0.7,True
openssl,230,0,True,path_elongation,openssl_230_0_True,1.0,0.0,0.0,1.0,0.5,1.0,0.7,True
openssl,231,0,True,archetype_shift,openssl_231_0_True,0.0,0.3,1.0,0.9,0.55,1.0,0.7,True
openssl,232,0,True,resource_spike,openssl_232_0_True,0.0,1.0,0.6,0.9,0.625,1.0,0.7,True
openssl,233,0,True,path_elongation,openssl_233_0_True,1.0,0.6,0.0,1.0,0.65,1.0,0.7,True
openssl,234,0,True,new_function,openssl_234_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
openssl,235,0,True,duration_increase,openssl_235_0_True,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
openssl,236,0,True,resource_spike,openssl_236_0_True,0.0,1.0,0.5,0.9,0.6,1.0,0.7,True
openssl,237,0,True,resource_spike,openssl_237_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,238,0,True,resource_spike,openssl_238_0_True,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
openssl,239,0,True,resource_spike,openssl_239_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,240,0,True,archetype_shift,openssl_240_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
openssl,241,0,True,path_elongation,openssl_241_0_True,0.8,0.6,0.0,1.0,0.6,1.0,0.7,True
openssl,242,0,True,duration_increase,openssl_242_0_True,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
openssl,243,0,True,new_function,openssl_243_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
openssl,244,0,True,archetype_shift,openssl_244_0_True,0.0,0.3,1.0,0.9,0.55,1.0,0.7,True
openssl,245,0,True,resource_spike,openssl_245_0_True,0.0,1.0,0.5,0.9,0.6,1.0,0.7,True
openssl,246,0,True,resource_spike,openssl_246_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,247,0,True,duration_increase,openssl_247_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,248,0,True,duration_increase,openssl_248_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,249,0,True,resource_spike,openssl_249_0_True,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
openssl,250,0,True,duration_increase,openssl_250_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,251,0,True,archetype_shift,openssl_251_0_True,0.0,0.6,1.0,0.0,0.4,1.0,0.7,True
openssl,252,0,True,new_function,openssl_252_0_True,1.0,0.3,0.0,0.9,0.55,1.0,0.7,True
openssl,253,0,True,archetype_shift,openssl_253_0_True,0.0,0.3,0.5,0.7,0.375,0.7,0.48999999999999994,False
openssl,254,0,True,resource_spike,openssl_254_0_True,0.0,1.0,0.0,0.5,0.375,1.0,0.7,True
openssl,255,0,True,new_function,openssl_255_0_True,1.0,0.8,0.0,0.9,0.675,1.0,0.7,True
openssl,256,0,True,new_function,openssl_256_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
openssl,257,0,True,duration_increase,openssl_257_0_True,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
openssl,258,0,True,resource_spike,openssl_258_0_True,0.0,1.0,0.6,0.5,0.525,1.0,0.7,True
openssl,259,0,True,resource_spike,openssl_259_0_True,0.0,1.0,0.5,0.9,0.6,1.0,0.7,True
openssl,260,0,True,resource_spike,openssl_260_0_True,0.0,1.0,0.5,0.0,0.375,1.0,0.7,True
openssl,261,0,True,duration_increase,openssl_261_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,262,0,True,archetype_shift,openssl_262_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
openssl,263,0,True,archetype_shift,openssl_263_0_True,0.0,0.8,1.0,0.9,0.675,1.0,0.7,True
openssl,264,0,True,resource_spike,openssl_264_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,265,0,True,new_function,openssl_265_0_True,1.0,0.6,0.5,0.7,0.7,1.0,0.7,True
openssl,266,0,True,duration_increase,openssl_266_0_True,0.0,0.6,0.5,1.0,0.525,1.0,0.7,True
openssl,267,0,True,resource_spike,openssl_267_0_True,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
openssl,268,0,True,path_elongation,openssl_268_0_True,1.0,0.0,0.5,1.0,0.625,1.0,0.7,True
openssl,269,0,True,duration_increase,openssl_269_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,270,0,True,path_elongation,openssl_270_0_True,1.0,0.3,0.0,1.0,0.575,1.0,0.7,True
openssl,271,0,True,archetype_shift,openssl_271_0_True,0.0,1.0,1.0,0.9,0.725,1.0,0.725,True
openssl,272,0,True,duration_increase,openssl_272_0_True,0.0,0.8,0.0,1.0,0.45,1.0,0.7,True
openssl,273,0,True,resource_spike,openssl_273_0_True,0.0,1.0,0.5,0.7,0.55,1.0,0.7,True
openssl,274,0,True,archetype_shift,openssl_274_0_True,0.0,0.3,0.7,0.0,0.25,0.7,0.48999999999999994,False
openssl,275,0,True,archetype_shift,openssl_275_0_True,0.0,0.0,0.7,0.0,0.175,0.7,0.48999999999999994,False
openssl,276,0,True,duration_increase,openssl_276_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,277,0,True,path_elongation,openssl_277_0_True,1.0,0.8,0.5,1.0,0.825,1.0,0.825,True
openssl,278,0,True,duration_increase,openssl_278_0_True,0.0,0.3,0.5,1.0,0.45,1.0,0.7,True
openssl,279,0,True,archetype_shift,openssl_279_0_True,0.0,0.8,1.0,0.7,0.625,1.0,0.7,True
openssl,280,0,True,resource_spike,openssl_280_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,281,0,True,archetype_shift,openssl_281_0_True,0.0,0.3,0.5,0.7,0.375,0.7,0.48999999999999994,False
openssl,282,0,True,archetype_shift,openssl_282_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
openssl,283,0,True,new_function,openssl_283_0_True,1.0,0.3,0.0,0.9,0.55,1.0,0.7,True
openssl,284,0,True,archetype_shift,openssl_284_0_True,0.0,0.0,0.7,0.9,0.4,0.9,0.63,False
openssl,285,0,True,duration_increase,openssl_285_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,286,0,True,new_function,openssl_286_0_True,1.0,0.0,0.0,0.0,0.25,1.0,0.7,True
openssl,287,0,True,resource_spike,openssl_287_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,288,0,True,duration_increase,openssl_288_0_True,0.0,0.6,0.0,1.0,0.4,1.0,0.7,True
openssl,289,0,True,archetype_shift,openssl_289_0_True,0.0,0.8,1.0,0.0,0.45,1.0,0.7,True
openssl,290,0,True,archetype_shift,openssl_290_0_True,0.0,0.8,1.0,0.7,0.625,1.0,0.7,True
openssl,291,0,True,archetype_shift,openssl_291_0_True,0.0,0.0,0.5,0.9,0.35,0.9,0.63,False
openssl,292,0,True,archetype_shift,openssl_292_0_True,0.0,0.3,1.0,0.7,0.5,1.0,0.7,True
openssl,293,0,True,path_elongation,openssl_293_0_True,0.8,0.3,0.0,1.0,0.525,1.0,0.7,True
openssl,294,0,True,new_function,openssl_294_0_True,1.0,0.3,0.0,0.7,0.5,1.0,0.7,True
openssl,295,0,True,duration_increase,openssl_295_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,296,0,True,resource_spike,openssl_296_0_True,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
openssl,297,0,True,duration_increase,openssl_297_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,298,0,True,resource_spike,openssl_298_0_True,0.0,1.0,0.6,0.9,0.625,1.0,0.7,True
openssl,299,0,True,new_function,openssl_299_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
openssl,300,0,True,archetype_shift,openssl_300_0_True,0.0,1.0,0.5,0.0,0.375,1.0,0.7,True
openssl,301,0,True,path_elongation,openssl_301_0_True,0.9,0.8,0.5,1.0,0.8,1.0,0.8,True
openssl,302,0,True,new_function,openssl_302_0_True,1.0,0.0,0.0,0.7,0.425,1.0,0.7,True
openssl,303,0,True,path_elongation,openssl_303_0_True,1.0,0.0,0.0,1.0,0.5,1.0,0.7,True
openssl,304,0,True,resource_spike,openssl_304_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,305,0,True,duration_increase,openssl_305_0_True,0.0,0.3,0.0,0.9,0.3,0.9,0.63,False
openssl,306,0,True,archetype_shift,openssl_306_0_True,0.0,0.3,0.5,0.9,0.42500000000000004,0.9,0.63,False
openssl,307,0,True,resource_spike,openssl_307_0_True,0.0,1.0,0.5,0.7,0.55,1.0,0.7,True
openssl,308,0,True,resource_spike,openssl_308_0_True,0.0,1.0,0.5,0.5,0.5,1.0,0.7,True
openssl,309,0,True,new_function,openssl_309_0_True,1.0,0.8,0.5,0.9,0.7999999999999999,1.0,0.7999999999999999,True
openssl,310,0,True,archetype_shift,openssl_310_0_True,0.0,0.3,0.5,0.7,0.375,0.7,0.48999999999999994,False
openssl,311,0,True,duration_increase,openssl_311_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,312,0,True,path_elongation,openssl_312_0_True,0.8,1.0,0.0,1.0,0.7,1.0,0.7,True
openssl,313,0,True,resource_spike,openssl_313_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,314,0,True,duration_increase,openssl_314_0_True,0.0,0.0,0.5,1.0,0.375,1.0,0.7,True
openssl,315,0,True,archetype_shift,openssl_315_0_True,0.0,0.3,1.0,0.9,0.55,1.0,0.7,True
openssl,316,0,True,archetype_shift,openssl_316_0_True,0.0,0.3,0.0,0.0,0.075,0.3,0.21,False
openssl,317,0,True,resource_spike,openssl_317_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,318,0,True,archetype_shift,openssl_318_0_True,0.0,0.3,1.0,0.0,0.325,1.0,0.7,True
openssl,319,0,True,resource_spike,openssl_319_0_True,0.0,1.0,0.5,0.9,0.6,1.0,0.7,True
openssl,320,0,True,duration_increase,openssl_320_0_True,0.0,0.8,0.0,0.9,0.42500000000000004,0.9,0.63,False
openssl,321,0,True,duration_increase,openssl_321_0_True,0.0,0.3,0.6,1.0,0.475,1.0,0.7,True
openssl,322,0,True,new_function,openssl_322_0_True,1.0,0.0,0.0,0.7,0.425,1.0,0.7,True
openssl,323,0,True,duration_increase,openssl_323_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,324,0,True,new_function,openssl_324_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
openssl,325,0,True,archetype_shift,openssl_325_0_True,0.0,1.0,0.5,0.5,0.5,1.0,0.7,True
openssl,326,0,True,archetype_shift,openssl_326_0_True,0.0,0.6,0.6,0.7,0.475,0.7,0.48999999999999994,False
openssl,327,0,True,duration_increase,openssl_327_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,328,0,True,path_elongation,openssl_328_0_True,0.9,0.6,0.0,1.0,0.625,1.0,0.7,True
openssl,329,0,True,path_elongation,openssl_329_0_True,0.9,0.3,0.0,1.0,0.55,1.0,0.7,True
openssl,330,0,True,path_elongation,openssl_330_0_True,1.0,0.0,0.0,1.0,0.5,1.0,0.7,True
openssl,331,0,True,resource_spike,openssl_331_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,332,0,True,path_elongation,openssl_332_0_True,1.0,0.6,0.5,1.0,0.775,1.0,0.775,True
openssl,333,0,True,duration_increase,openssl_333_0_True,0.0,0.3,0.5,1.0,0.45,1.0,0.7,True
openssl,334,0,True,archetype_shift,openssl_334_0_True,0.0,0.0,1.0,0.9,0.475,1.0,0.7,True
openssl,335,0,True,duration_increase,openssl_335_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,336,0,True,new_function,openssl_336_0_True,1.0,0.6,0.0,0.9,0.625,1.0,0.7,True
openssl,337,0,True,resource_spike,openssl_337_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,338,0,True,new_function,openssl_338_0_True,1.0,0.6,0.5,0.9,0.75,1.0,0.75,True
openssl,339,0,True,archetype_shift,openssl_339_0_True,0.0,0.0,0.5,0.7,0.3,0.7,0.48999999999999994,False
openssl,340,0,True,new_function,openssl_340_0_True,1.0,0.0,0.5,0.7,0.55,1.0,0.7,True
openssl,341,0,True,archetype_shift,openssl_341_0_True,0.0,0.3,1.0,0.9,0.55,1.0,0.7,True
openssl,342,0,True,new_function,openssl_342_0_True,1.0,0.3,0.0,0.9,0.55,1.0,0.7,True
openssl,343,0,True,resource_spike,openssl_343_0_True,0.0,1.0,0.5,0.9,0.6,1.0,0.7,True
openssl,344,0,True,path_elongation,openssl_344_0_True,1.0,0.3,0.5,1.0,0.7,1.0,0.7,True
openssl,345,0,True,path_elongation,openssl_345_0_True,0.9,0.3,0.0,1.0,0.55,1.0,0.7,True
openssl,346,0,True,archetype_shift,openssl_346_0_True,0.0,0.6,0.7,0.5,0.44999999999999996,0.7,0.48999999999999994,False
openssl,347,0,True,archetype_shift,openssl_347_0_True,0.0,0.3,0.7,0.9,0.475,0.9,0.63,False
openssl,348,0,True,resource_spike,openssl_348_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,349,0,True,duration_increase,openssl_349_0_True,0.0,0.0,0.5,1.0,0.375,1.0,0.7,True
openssl,350,0,True,duration_increase,openssl_350_0_True,0.0,0.0,0.0,0.9,0.225,0.9,0.63,False
openssl,351,0,True,new_function,openssl_351_0_True,1.0,0.3,0.0,0.0,0.325,1.0,0.7,True
openssl,352,0,True,resource_spike,openssl_352_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,353,0,True,duration_increase,openssl_353_0_True,0.0,0.0,0.0,1.0,0.25,1.0,0.7,True
openssl,354,0,True,path_elongation,openssl_354_0_True,0.9,0.3,0.5,1.0,0.675,1.0,0.7,True
openssl,355,0,True,new_function,openssl_355_0_True,1.0,0.3,0.0,0.7,0.5,1.0,0.7,True
openssl,356,0,True,new_function,openssl_356_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
openssl,357,0,True,archetype_shift,openssl_357_0_True,0.0,0.0,0.7,0.9,0.4,0.9,0.63,False
openssl,358,0,True,duration_increase,openssl_358_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,359,0,True,new_function,openssl_359_0_True,1.0,1.0,0.0,0.9,0.725,1.0,0.725,True
openssl,360,0,True,resource_spike,openssl_360_0_True,0.0,1.0,0.6,0.9,0.625,1.0,0.7,True
openssl,361,0,True,path_elongation,openssl_361_0_True,1.0,0.3,0.6,1.0,0.725,1.0,0.725,True
openssl,362,0,True,archetype_shift,openssl_362_0_True,0.0,0.8,1.0,0.0,0.45,1.0,0.7,True
openssl,363,0,True,path_elongation,openssl_363_0_True,1.0,0.3,0.0,1.0,0.575,1.0,0.7,True
openssl,364,0,True,resource_spike,openssl_364_0_True,0.0,1.0,0.0,0.9,0.475,1.0,0.7,True
openssl,365,0,True,archetype_shift,openssl_365_0_True,0.0,0.0,1.0,0.7,0.425,1.0,0.7,True
openssl,366,0,True,duration_increase,openssl_366_0_True,0.0,0.3,0.0,1.0,0.325,1.0,0.7,True
openssl,367,0,True,duration_increase,openssl_367_0_True,0.0,0.0,0.5,1.0,0.375,1.0,0.7,True
openssl,368,0,True,path_elongation,openssl_368_0_True,0.9,0.8,0.5,1.0,0.8,1.0,0.8,True
openssl,369,0,True,archetype_shift,openssl_369_0_True,0.0,0.3,1.0,0.9,0.55,1.0,0.7,True
openssl,370,0,True,new_function,openssl_370_0_True,1.0,0.3,0.5,0.9,0.675,1.0,0.7,True
openssl,371,0,True,new_function,openssl_371_0_True,1.0,0.0,0.0,0.9,0.475,1.0,0.7,True
openssl,372,0,True,resource_spike,openssl_372_0_True,0.0,1.0,0.0,0.0,0.25,1.0,0.7,True
openssl,373,0,True,resource_spike,openssl_373_0_True,0.0,1.0,0.0,0.7,0.425,1.0,0.7,True
openssl,374,0,True,duration_increase,openssl_374_0_True,0.0,0.6,0.0,0.9,0.375,0.9,0.63,False
openssl,375,0,True,resource_spike,openssl_375_0_True,0.0,1.0,0.0,0.5,0.375,1.0,0.7,True
openssl,376,0,True,resource_spike,openssl_376_0_True,0.0,1.0,0.5,0.9,0.6,1.0,0.7,True
openssl,377,0,True,new_function,openssl_377_0_True,1.0,0.0,0.0,0.5,0.375,1.0,0.7,True
openssl,378,0,True,path_elongation,openssl_378_0_True,0.9,0.0,0.0,1.0,0.475,1.0,0.7,True
openssl,379,0,True,duration_increase,openssl_379_0_True,0.0,0.0,0.5,1.0,0.375,1.0,0.7,True
openssl,380,0,True,duration_increase,openssl_380_0_True,0.0,0.0,0.5,1.0,0.375,1.0,0.7,True
openssl,381,0,True,path_elongation,openssl_381_0_True,0.8,0.6,0.0,1.0,0.6,1.0,0.7,True
openssl,382,0,True,path_elongation,openssl_382_0_True,0.9,0.0,0.0,1.0,0.475,1.0,0.7,True
openssl,383,0,True,resource_spike,openssl_383_0_True,0.0,1.0,0.0,0.7,0.425,1.0,0.7,True
openssl,384,0,True,path_elongation,openssl_384_0_True,0.8,0.3,0.6,1.0,0.675,1.0,0.7,True
openssl,385,0,True,path_elongation,openssl_385_0_True,1.0,0.0,0.5,1.0,0.625,1.0,0.7,True
openssl,386,0,True,path_elongation,openssl_386_0_True,0.9,0.0,0.0,1.0,0.475,1.0,0.7,True
openssl,387,0,True,archetype_shift,openssl_387_0_True,0.0,0.8,1.0,0.7,0.625,1.0,0.7,True
openssl,388,0,True,archetype_shift,openssl_388_0_True,0.0,0.3,1.0,0.7,0.5,1.0,0.7,True
openssl,389,0,True,new_function,openssl_389_0_True,1.0,0.6,0.0,0.9,0.625,1.0,0.7,True
openssl,390,0,True,new_function,openssl_390_0_True,1.0,0.8,0.5,0.9,0.7999999999999999,1.0,0.7999999999999999,True
